"name","location","beds","rating","rating_title","number_of_ratings","price","price_for","image","url"
"Front Room Lynnview Lodge","Haines","Entire apartment • 1 bedroom • 1 bathroom • 19m²","7.6","Good","16 reviews","$240","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/328588569.webp?k=3a917aa273a4865b871615f20c352190f0f0f7275684ef29f58ffbd8c4204756&o=&s=1","https://www.booking.com/hotel/us/front-room-lynnview-lodge.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=551430902_326397392_2_0_0&highlighted_blocks=551430902_326397392_2_0_0&matching_block_id=551430902_326397392_2_0_0&sr_pri_blocks=551430902_326397392_2_0_0__24000&from=searchresults#hotelTmpl"
"Super 8 by Wyndham Ketchikan","Ketchikan","1 queen bed","5.0","Review score","Travel Sustainable property","$126","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/156624680.webp?k=016246b5829920eac799b0d291494eab9a298c3a1c6f4dda2dadd2bf9e86d169&o=&s=1","https://www.booking.com/hotel/us/super-8-motel-ketchikan.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=43472412_132055113_3_1_0&highlighted_blocks=43472412_132055113_3_1_0&matching_block_id=43472412_132055113_3_1_0&sr_pri_blocks=43472412_132055113_3_1_0__12621&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Girdwood Mountain House","Girdwood","Entire vacation home • 2 bedrooms • 2 bathrooms • 1 kitchen • 102m²","9.5","Exceptional","4 reviews","$409","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/263751881.webp?k=f0b2cc99e4f866c5bac5c8d30f39a298865c10f703dd9f5edee5d4b4b031c42a&o=&s=1","https://www.booking.com/hotel/us/girdwood-mountain-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=116&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=663786602_272212468_6_0_0&highlighted_blocks=663786602_272212468_6_0_0&matching_block_id=663786602_272212468_6_0_0&sr_pri_blocks=663786602_272212468_6_0_0__40900&from=searchresults#hotelTmpl"
"Hampton Inn & Suites Fairbanks","Fairbanks","2 queen beds","8.2","Very Good","Travel Sustainable property","$305","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/13791982.webp?k=1da1d9be7218f6b20580342b846ff0ed06e3c8f5fe8831dc4dcf1a61415aeba6&o=&s=1","https://www.booking.com/hotel/us/hampton-inn-suites-fairbanks.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=117&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=28808803_94395717_2_1_0&highlighted_blocks=28808803_94395717_2_1_0&matching_block_id=28808803_94395717_2_1_0&sr_pri_blocks=28808803_94395717_2_1_0__30500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Econo Inn","Anchorage","2 twin beds","3.9","Review score","285 reviews","$190","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/234800808.webp?k=5b81faaf634bcf48e035d55e7e6346b3fed00a3fa0c372afd6edb9b214929d7b&o=&s=1","https://www.booking.com/hotel/us/econo-inn-anchorage.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=215995602_326557550_0_0_0&highlighted_blocks=215995602_326557550_0_0_0&matching_block_id=215995602_326557550_0_0_0&sr_pri_blocks=215995602_326557550_0_0_0__19000&from=searchresults#hotelTmpl"
"Clarion Hotel & Suites Fairbanks near Ft. Wainwright","Fairbanks","2 queen beds","7.3","Good","Travel Sustainable property","$232","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/249329228.webp?k=e7c0055031853bdf06ce6e65dea83e40387c0d3c2187aa34b61d141ace37e5ea&o=&s=1","https://www.booking.com/hotel/us/fairbanks-95-10-th-avenue.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=32256905_88944736_2_1_0&highlighted_blocks=32256905_88944736_2_1_0&matching_block_id=32256905_88944736_2_1_0&sr_pri_blocks=32256905_88944736_2_1_0__23206&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Lakeshore Inn & Suites","Anchorage","2 full beds","7.5","Good","329 reviews","$258","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/168070354.webp?k=f924672024e1e7c223974cd749a0b3f5ae0ba1306da4cc602dec2117bf02cece&o=&s=1","https://www.booking.com/hotel/us/lakeshore-inn-amp-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=106211302_309122736_2_1_0&highlighted_blocks=106211302_309122736_2_1_0&matching_block_id=106211302_309122736_2_1_0&sr_pri_blocks=106211302_309122736_2_1_0__25800&from=searchresults#hotelTmpl"
"Hilton Garden Inn Anchorage","Anchorage","2 queen beds","6.6","Review score","Travel Sustainable property","$524","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/81198779.webp?k=932b891cb4df1a012eaac226961bbeda0b973b1de8b1d85efcc1e7109f8bf4b0&o=&s=1","https://www.booking.com/hotel/us/hilton-garden-inn-anchorage.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=4195303_344383804_4_34_0&highlighted_blocks=4195303_344383804_4_34_0&matching_block_id=4195303_344383804_4_34_0&sr_pri_blocks=4195303_344383804_4_34_0__52402&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Iditarod Trail Roadhouse","McGrath","2 beds (1 twin, 1 full)","10","Exceptional","Travel Sustainable property","$278","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/211861101.webp?k=7e4cf85ab789c4f78917dd51aba3f5a79e6ead71028ea067c4a96d22067ecec6&o=&s=1","https://www.booking.com/hotel/us/iditarod-trail-cafe.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=480034602_358275717_2_42_0&highlighted_blocks=480034602_358275717_2_42_0&matching_block_id=480034602_358275717_2_42_0&sr_pri_blocks=480034602_358275717_2_42_0__27800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Valley Hotel & 24/7 Open Cafe","Palmer","1 queen bed","7.8","Good","127 reviews","$178","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/200500679.webp?k=ad4154c6aff3e27fddbdf4271c60cdb1d86d444e2215d58065cc7efd35f72274&o=&s=1","https://www.booking.com/hotel/us/valley-amp-24-47-7-open-cafe.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=504989701_182706110_0_0_0&highlighted_blocks=504989701_182706110_0_0_0&matching_block_id=504989701_182706110_0_0_0&sr_pri_blocks=504989701_182706110_0_0_0__17802&from=searchresults#hotelTmpl"
"Trailhead Lodging","Seward","2 beds (1 queen, 1 futon)","8.6","Excellent","45 reviews","$218","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/137335678.webp?k=2c73406fa30438e5137562eeeb7a991d63da76b9676c2e0029da318f55a7d080&o=&s=1","https://www.booking.com/hotel/us/trailhead-lodging.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=101347206_104210804_2_0_0&highlighted_blocks=101347206_104210804_2_0_0&matching_block_id=101347206_104210804_2_0_0&sr_pri_blocks=101347206_104210804_2_0_0__21800&from=searchresults#hotelTmpl"
"Hyatt Place Fairbanks","Fairbanks","2 beds (1 king, 1 sofa bed)","7.8","Good","90 reviews","$519","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/321873082.webp?k=aabb9ab57d00a8e339f7440c416a8dcf45cd43d5d3d397ecc423ddb092709b68&o=&s=1","https://www.booking.com/hotel/us/holiday-inn-suites-fairbanks.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=popularity&srpvid=13b003f0ebf20348&srepoch=1669682019&all_sr_blocks=18348211_94331952_2_1_0&highlighted_blocks=18348211_94331952_2_1_0&matching_block_id=18348211_94331952_2_1_0&sr_pri_blocks=18348211_94331952_2_1_0__51894&from=searchresults#hotelTmpl"
"Staybridge Suites Anchorage, an IHG Hotel","Anchorage","Private suite","8.5","Very Good","136 reviews","$417","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/252410542.webp?k=7df54f5ceb2e21bbb4bdaec9895c355c9c41bec748cfe35c95612a9ffbb801d8&o=&s=1","https://www.booking.com/hotel/us/staybridge-suites-anchorage.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=349696601_244370851_2_1_0&highlighted_blocks=349696601_244370851_2_1_0&matching_block_id=349696601_244370851_2_1_0&sr_pri_blocks=349696601_244370851_2_1_0__41700&from=searchresults#hotelTmpl"
"Homewood Suites by Hilton Anchorage","Anchorage","2 beds (1 king, 1 sofa bed)","6.9","Review score","86 reviews","$562","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/53589863.webp?k=1c77f87cc0331ecb095b1ca295c960b18c95b20c8e5a66bdeb758af59cb9a9c4&o=&s=1","https://www.booking.com/hotel/us/homewood-suites-by-hilton-r-anchorage.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=4191505_344381974_2_1_0&highlighted_blocks=4191505_344381974_2_1_0&matching_block_id=4191505_344381974_2_1_0&sr_pri_blocks=4191505_344381974_2_1_0__56200&from=searchresults#hotelTmpl"
"Sauerdough Lodging","Seward","2 beds (1 queen, 1 futon)","8.6","Excellent","65 reviews","$178","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/16496831.webp?k=73cd8d8747a99ca7018394066ac456eea21d85959e721955b3c5ed5480a83a49&o=&s=1","https://www.booking.com/hotel/us/sauerdough-lodging.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=54211602_335362356_2_0_0&highlighted_blocks=54211602_335362356_2_0_0&matching_block_id=54211602_335362356_2_0_0&sr_pri_blocks=54211602_335362356_2_0_0__17800&from=searchresults#hotelTmpl"
"Shelikof Lodge","Kodiak","2 beds (1 twin, 1 queen)","7.1","Good","105 reviews","$240","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/115327182.webp?k=99e846baf8c32f6e6e6531b7531751db1d34c8b161d8b05a2da404b4801fbb96&o=&s=1","https://www.booking.com/hotel/us/shelikof-lodge.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=231311902_198922934_3_0_0&highlighted_blocks=231311902_198922934_3_0_0&matching_block_id=231311902_198922934_3_0_0&sr_pri_blocks=231311902_198922934_3_0_0__24000&from=searchresults#hotelTmpl"
"Brennan's B&B","Fairbanks","Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 74m²","8.5","Very Good","Travel Sustainable property","$390","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/147368441.webp?k=fd5403b6c26d00250277472ade3bd7514b2960114fa601575abedb7bdf5fe644&o=&s=1","https://www.booking.com/hotel/us/brennan-39-s-b-amp-b-fairbanks.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=347081005_335117459_2_1_0&highlighted_blocks=347081005_335117459_2_1_0&matching_block_id=347081005_335117459_2_1_0&sr_pri_blocks=347081005_335117459_2_1_0__39000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"Susitna Suites","Wasilla","Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 72m²","9.4","Wonderful","Travel Sustainable property","$308","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/379745565.webp?k=ca9016782e5ede7150427e70f54bf734709894734dd6bb671a68e1798e9b7318&o=&s=1","https://www.booking.com/hotel/us/susitna-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=732489201_363369494_2_0_0&highlighted_blocks=732489201_363369494_2_0_0&matching_block_id=732489201_363369494_2_0_0&sr_pri_blocks=732489201_363369494_2_0_0__30812&from_sustainable_property_sr=1&from=searchresults#hotelTmpl"
"talkeetna villas and tours","Talkeetna","Entire vacation home • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²","9.6","Exceptional","194 reviews","$258","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/139999400.webp?k=a8bdf7e00e93a90cf574cd39b098f2ed88de9ef25b94c51524f7937ca0990825&o=&s=1","https://www.booking.com/hotel/us/talkeetna-villas-and-tours.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=325799201_278500083_2_0_0&highlighted_blocks=325799201_278500083_2_0_0&matching_block_id=325799201_278500083_2_0_0&sr_pri_blocks=325799201_278500083_2_0_0__25800&from=searchresults#hotelTmpl"
"Aspen Suites Hotel Juneau","Juneau","1 queen bed","8.2","Very Good","65 reviews","$359","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/11386888.webp?k=99ccd0d5174c48f8d3c2e4a663d4a19d420d0b82ef13a79bdfec141a5703ab03&o=&s=1","https://www.booking.com/hotel/us/aspen-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=43299301_92674628_0_0_0&highlighted_blocks=43299301_92674628_0_0_0&matching_block_id=43299301_92674628_0_0_0&sr_pri_blocks=43299301_92674628_0_0_0__35910&from=searchresults#hotelTmpl"
"Soldotna Inn","Soldotna","1 queen bed","7.3","Good","301 reviews","$230","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/124185392.webp?k=4abbf493de6b790257c7c1c20eb1ad8d1f1a7d14818e82074fda96e260bf6a83&o=&s=1","https://www.booking.com/hotel/us/soldotna-inn.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=51819702_334259377_0_1_0&highlighted_blocks=51819702_334259377_0_1_0&matching_block_id=51819702_334259377_0_1_0&sr_pri_blocks=51819702_334259377_0_1_0__23000&from=searchresults#hotelTmpl"
"Best Western Valdez Harbor Inn","Valdez","1 queen bed","7.8","Good","167 reviews","$240","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/165163964.webp?k=1bcab88db9d793fcf51cb0f54c14678aa625811ce7ba8aa6d0764d3ea78c43de&o=&s=1","https://www.booking.com/hotel/us/best-western-valdez-harbor-inn.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=103750016_332365505_2_1_0&highlighted_blocks=103750016_332365505_2_1_0&matching_block_id=103750016_332365505_2_1_0&sr_pri_blocks=103750016_332365505_2_1_0__23998&from=searchresults#hotelTmpl"
"Colony Inn","Palmer","1 queen bed","8.4","Very Good","188 reviews","$198","2 nights , 2 adults","https://cf.bstatic.com/xdata/images/hotel/square200/197922295.webp?k=53d7cf3c2e3e1b3399c62f369c50edc53550077b4068856f2f25eea77e1f84d8&o=&s=1","https://www.booking.com/hotel/us/colony-inn-palmer.html?label=gen173nr-1FCAEoggI46AdIM1gEaJgCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKrpP-bBsACAdICJDkyNjA2NjFkLWViMmQtNDg3Ni04ZWUxLTgyYmUwYzFlZjkyM9gCBeACAQ&sid=6833cfb26d76ba7d1a860659fc1e6d0e&aid=304142&ucfs=1&arphpl=1&checkin=2023-01-28&checkout=2023-01-30&dest_id=2992&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&srpvid=5a1c03f1cbc00052&srepoch=1669682020&all_sr_blocks=504997801_182709883_0_0_0&highlighted_blocks=504997801_182709883_0_0_0&matching_block_id=504997801_182709883_0_0_0&sr_pri_blocks=504997801_182709883_0_0_0__19802&from=searchresults#hotelTmpl"
